latitude,longitude,name
24.676326,46.864468,
24.6716714,46.8733538,
24.669381,46.8603067,
24.6593431,46.8688911,
24.661445,46.8604105,
24.6649617,46.8688318,
24.6689633,46.8655107,
24.6666998,46.8743472,
24.665568,46.8798922,
24.6588984,46.8780389,
24.6732477,46.8814193,
24.7189372,46.8652935,
24.88874,46.605282,
25.177294,46.3360107,
25.1729837,46.3333906,
25.1727384,46.3387728,
25.167435,46.3342166,
25.169748,46.3299315,
25.1653907,46.3238523,
25.1673415,46.3277373,
25.1710096,46.3281503,مسجد الحريشي
25.1727851,46.325414,مسجد علي بن أبي طالب
25.1750863,46.3281116,
24.6374712,46.7974878,
24.6334699,46.8010588,
24.601826,46.7733058,
24.6005367,46.780262,
24.5967186,46.7762585,
24.5821369,46.7891423,
24.6024086,46.8372349,
24.5658429,46.8537248,
24.5817375,46.8535053,
24.5550191,46.8648396,
24.5569708,46.8622003,
24.5531844,46.8681334,
24.5648163,46.8723498,
24.5666019,46.8703757,
24.479824,46.8045906,
24.537484,46.6660191,
24.5308989,46.6606324,
24.5642809,46.5437513,
24.4815768,46.6126249,
24.5251613,46.7152519,
24.5268401,46.7099519,
24.530432,46.7137713,
24.5291046,46.7078061,
24.5219987,46.7234273,
24.530432,46.7215819,
24.5309786,46.7318602,
24.5335749,46.7208953,
24.5348632,46.7232986,
24.5333211,46.7111535,
24.5348242,46.7170973,
24.5310372,46.7178483,
24.526684,46.7043514,
24.5284604,46.7016263,
24.5246586,46.7071946,
24.5271362,46.6972619,
24.5347925,46.7033486,
24.537428,46.7166978,
24.5423797,46.7097047,
24.5392319,46.7098128,
24.540144,46.7163353,
24.5416611,46.7308796,
24.5427872,46.7343122,
24.6375658,46.6454788,
24.7523086,46.5322324,
24.754417,46.5353469,
24.7562168,46.5410167,
24.707551,46.6085174,The Late Prince Ahmad Bin Salman Mosque
24.479544,46.2712146,
24.4742627,46.2824301,
24.4768553,46.2837766,
24.4803265,46.2848924,
24.480185,46.2832509,
24.4835878,46.2781547,
24.4821476,46.2776397,
24.4804974,46.2797142,
24.4785684,46.2867748,
24.4799252,46.2918731,
24.4767144,46.276382,
24.47699,46.2732532,
24.4734034,46.279328,
24.4757652,46.2781817,
24.4718031,46.2715705,
24.4892255,46.2547623,
24.4818479,46.2479844,
24.4873994,46.2691295,
24.4569449,46.2482094,
24.457518,46.2504864,
24.4515032,46.2490861,
24.4513425,46.2520221,
24.4523536,46.2579142,
24.476333,46.2436179,
24.4756275,46.2508751,
24.4641815,46.2798917,
24.4640509,46.2772897,
24.4690628,46.280491,
24.4617967,46.2823415,
24.4333388,46.2595452,
24.4585852,46.2692376,
24.4597523,46.2658955,
24.4608341,46.2692736,
24.460126,46.2723131,
24.4562314,46.2662916,
24.4537662,46.2670047,
24.458739,46.2902376,
24.4596352,46.2940767,
24.4662416,46.3024216,
24.4694343,46.2982345,
24.4736336,46.301126,
24.4709227,46.304531,
24.4419343,46.2919933,
24.4331328,46.3064751,
24.4376464,46.3084087,
24.4813014,46.3955893,
24.4802462,46.3866369,
24.4837466,46.3228253,
24.4600795,46.2606594,
24.4625831,46.2667839,
24.4643344,46.2646805,
24.4632953,46.2700698,
24.4699956,46.2771197,
24.4719455,46.2836581,
24.4873046,46.3036492,
24.4912848,46.3112032,
24.4908733,46.3260888,
24.5742248,46.6784376,
24.5716022,46.6677904,مسجد الشيخ محمد ال مغيره
24.5731769,46.6655105,
24.5793244,46.6693186,
24.5789489,46.6626882,
24.5808486,46.6721347,
24.5754802,46.6831279,
24.5678194,46.6648203,
24.5876864,46.5858615,
24.6302966,46.7807518,
24.6275864,46.7872183,
24.6307777,46.7756923,
24.6803888,46.7844649,
24.761006,46.7766615,
24.7655849,46.7631217,
24.7634503,46.7521548,
24.7582249,46.7463769,
24.7584493,46.7497895,
24.7601163,46.7537317,
24.7939992,46.749873,
24.8058634,46.7646113,
24.8041228,46.7545783,
24.801597,46.7545516,
24.8021799,46.7869693,
24.8054181,46.7838657,
24.799484,46.7903939,
24.7992007,46.7697839,
24.7945779,46.7708541,
24.7945261,46.7850511,
24.7885623,46.7657974,
24.781923,46.7618377,
24.7870564,46.760063,
24.7830809,46.7676524,
24.7809676,46.7649234,
24.7770891,46.7639959,
24.7793644,46.7672511,
24.7805708,46.7698909,
24.7882545,46.7725336,
24.7843648,46.7729933,
24.7863896,46.7756344,
24.7899595,46.7751942,
24.7843559,46.7788526,
24.7814785,46.7757909,
24.7819048,46.7731401,
24.7800131,46.7783146,
24.7779438,46.7767691,
24.7794536,46.7830294,
24.7925822,46.7711668,
24.7899013,46.7815415,
24.7942468,46.7798897,جامع عبد العظيم البسام وحرمه
24.7915539,46.7761481,
24.788565,46.7852045,
24.7873511,46.7868787,
24.7977233,46.7863126,
24.8037167,46.7987054,
24.7977371,46.8001428,
24.7972514,46.8035853,
24.795867,46.7984394,
24.803307,46.8047357,
24.7034655,46.8441005,
24.7068043,46.843076,
24.7007523,46.8493644,
24.7046826,46.8202603,
24.7071375,46.8153732,
24.7026166,46.8239792,
24.701693,46.8146419,
24.7183094,46.8102006,
24.7086687,46.8085151,
24.7144127,46.8041273,
24.7133306,46.8141839,
24.7115001,46.8106821,
24.6992369,46.8090876,ذي النورين
24.7027944,46.8091066,
24.6947108,46.8052988,
24.6982759,46.8032119,
24.6962098,46.8142259,
24.6922314,46.8017136,
24.6892171,46.804398,
24.6907,46.8080902,
24.6893137,46.8304755,
24.6860736,46.824459,
24.6833698,46.8242212,جابر بن عبدالله الأنصاري
24.6852343,46.82827,
24.6798544,46.8294372,
24.6847917,46.8388381,
24.6782422,46.7857635,
24.6820728,46.7917882,
24.6812263,46.7871998,مسجد الشيخ البليهي
24.7534511,46.7498126,
24.7449786,46.752943,
24.7736562,46.7364317,
24.7791406,46.7464476,
24.7832207,46.6896521,
24.7827722,46.6942079,
24.783659,46.7125536,مسجد البراء بن مالك
24.7863458,46.7188807,
24.7782327,46.668809,
24.782087,46.6598546,
24.7855791,46.6518651,
24.7607032,46.6008829,
24.6499561,46.7069731,
24.7567599,46.752681,جامع الجوهرة بنت سعود الكبير
24.6110769,46.6032845,
24.6142484,46.6064461,
24.6086356,46.6024065,جامع المدائن
24.5722566,46.5833191,
24.6234186,46.7048797,
24.6719687,46.6640109,
24.8017099,46.7787527,
24.8200738,46.7742413,
24.775866,46.583583,مسجد الهاجري
24.782394,46.583675,جامع نورة الحقباني
24.776315,46.573167,جامع
24.6854975,46.5769873,مسجد الطيار
24.7321731,46.8488546,جامع أبو بكر الصديق
24.6341189,46.7617672,مسجد العويضة
24.781494,46.621916,مسجد
24.4546754,46.9862213,
24.7751058,46.6612156,
24.6889723,46.6498302,
24.6913008,46.6509138,
24.5275698,46.7137007,مسجد
24.5550635,46.5994026,مسجد
24.5759851,46.7759859,مسجد خالد بن الوليد
24.5746332,46.7799527,مسجد علي بن أبي طالب
24.5791481,46.7798865,مسجد سعيد بن زيد
24.5777742,46.6788625,جامع عودة العودة بشبرا
24.7627184,46.7814245,مسجد
24.7653306,46.7821384,مسجد
24.7667917,46.78206,جامع
24.6270505,46.7015628,مسجد العويمرية الشمالي
24.6271594,46.7030419,مسجد الشميسي قديم
24.586203,46.693174,مسجد العريفي
24.6600352,46.7417942,
24.66834,46.7144648,
24.6728663,46.7128475,
24.6179466,46.7500853,
24.6472213,46.7173593,
24.6095071,46.6062243,
24.7755277,46.5881372,جامع العمار
24.6710664,46.8535513,
24.7817015,46.6266925,مسجد الفدا
24.6064271,46.7119514,جامع السلامة
24.6828286,46.8524562,مسجد
24.7001152,46.8012003,مسجد
24.5252036,46.6418803,مجمع الأيمان الخيري
24.6748651,46.6926465,مسجد
24.501882,46.3689056,
24.5660506,46.5490051,
24.5683345,46.5467212,
24.5748218,46.5439947,
24.5791575,46.5376647,
24.5768513,46.5383996,
24.5831778,46.5361519,
24.5794215,46.5301196,
24.5784849,46.5276212,
24.5773714,46.524719,
24.5781928,46.5217444,
24.5836254,46.5260319,
24.5866126,46.5299828,
24.5774434,46.54111,
24.5708708,46.5418369,
24.5666196,46.5414788,
24.5558717,46.5515478,
24.5599403,46.5464784,
24.5815912,46.6610466,مسجد عبدالله بن مسعود
25.1741099,46.3396517,
24.7077504,46.8118745,مسجد
24.6129441,46.6950941,مسجد
24.6148087,46.6981266,مسجد الأمير سلطان
24.5281758,46.6336266,
24.503309,46.500354,
24.5104725,46.5080745,
24.57791,46.5177896,
24.5804238,46.520203,
24.5804996,46.5252223,
24.5766099,46.5346606,
24.5695415,46.5309162,
24.5586951,46.5157443,
24.8068303,46.5372704,
24.6909765,46.8050541,مسجد اليحيى
24.7761373,46.6404752,
24.9623108,46.7012078,
24.9619168,46.701455,
24.652668,46.5579531,
24.7635852,46.7229242,مسجد الشيخ حمد المشعل
24.5940804,46.7722642,
24.5576285,46.6920769,
24.5557988,46.6897649,
24.5979337,46.5866446,
24.6003676,46.5781581,
24.5885342,46.5618503,
24.5896367,46.5553164,
24.5908171,46.5497804,
24.5881147,46.5493512,
24.5895781,46.5521085,
24.5909732,46.5598118,
24.5895488,46.5652299,
24.5863099,46.5648436,
24.5834513,46.568985,
24.5808951,46.5684378,
24.5811488,46.5710556,
24.5754899,46.5821171,
24.5767778,46.5782225,
24.57669,46.5678584,
24.5755094,46.5702188,
24.5762997,46.5732014,
24.5793145,46.5738881,
24.5822512,46.5611315,
24.6056011,46.545859,
24.5628637,46.5634328,
24.5608828,46.5607023,
24.5564038,46.5462077,
24.5634687,46.5979206,
24.5505974,46.629957,
24.5578121,46.5773121,
24.5632969,46.5560661,
24.5890337,46.5319026,
24.5854361,46.5354232,
24.5836293,46.5296542,
24.5892715,46.5356498,
24.5872537,46.5691106,
24.5817623,46.5488549,
24.5778574,46.5579834,
24.5808062,46.5542348,
24.5775227,46.5627095,
24.5800115,46.5640663,
24.5831381,46.5645263,
24.5791227,46.5487958,
24.5764979,46.5509116,
24.5811722,46.5444377,
24.5785162,46.5439318,
24.5842674,46.5414135,
24.584717,46.5447252,
24.5888195,46.5747791,
24.9113724,46.6201122,
24.8343577,46.8848439,
24.8322386,46.8902611,
24.4224999,46.8671935,
24.6657075,46.9317323,
24.6694167,46.92861,
24.6638454,46.9334561,
24.662205,46.9350172,
24.6601657,46.9368406,
24.6836468,46.9147874,
24.6852869,46.9170641,
24.6774408,46.9213898,
24.6801153,46.9199099,
24.6841197,46.9257154,
24.6820805,46.9274826,
24.685878,46.9228208,
24.6722245,46.9257642,
24.6748844,46.9240404,
24.6821988,46.9121855,
24.6878727,46.9024122,
24.7025882,46.8902483,
24.700121,46.8899556,
24.6783421,46.917617,
24.7122784,46.8886936,
24.7177081,46.8844048,
24.7274026,46.8761969,
24.7286452,46.880917,
24.7319138,46.887757,
24.7413162,46.884528,
24.7454687,46.8842199,
24.7407566,46.867459,
24.7482108,46.8839981,
24.5324258,46.7285625,
24.5400452,46.7230262,
24.5485498,46.7179185,
24.540292,46.6945185,
24.5440221,46.7012801,
24.546371,46.6970533,
24.5481221,46.7036571,
24.6188119,46.7482823,جامع أم إبراهيم الذياب
24.8449559,46.7875277,
24.8387751,46.7920944,جامع ناصر بن مهنا السبيعي
24.5456009,46.5193656,مسجد مهرة سعد آل سلطان
24.7664095,46.6287124,
24.5772071,46.7729616,
24.568855,46.7080951,
24.5715968,46.7036319,
24.5766314,46.7114371,
24.5809634,46.7672431,
24.5844464,46.7641425,
24.5825049,46.761868,
24.5792511,46.7750966,
24.8004344,46.835615,
24.8109543,46.8580855,
24.813344,46.8587462,
24.8080739,46.8548722,
24.8080012,46.8580555,
24.8046573,46.8584259,
24.8083465,46.8701981,
24.8105545,46.8745426,
24.8107999,46.8699378,
24.8137711,46.8719298,
24.8139255,46.8762243,
24.8499933,46.8630762,
24.783288,46.8061266,
24.742794,46.7616299,مسجد خالد بن الوليد
24.5964861,46.7568579,جامع إبراهيم العريفي
24.6001556,46.7326862,مسجد الإيمان
24.743277,46.7588475,مسجد علي بن المديني
24.6413666,46.6612523,
24.6459382,46.6608199,
24.6453452,46.6632551,
24.6859243,46.5883096,
24.6747018,46.5795852,
24.6795411,46.5788493,
24.6783623,46.5763458,
24.7477344,46.5288384,
24.7460257,46.5324647,
24.7493465,46.5242259,
24.7499115,46.5282467,
24.7484647,46.5329351,
24.6683064,46.9206117,
24.669961,46.9226221,
24.7301458,46.8700319,
24.7360667,46.8701687,
24.6718147,46.6256607,
24.6843898,46.6508278,
24.6880267,46.6606089,
24.657032,46.6229919,
24.7716685,46.703427,
24.7685316,46.6935028,
24.7532574,46.754093,
24.7448392,46.7545544,
24.7380189,46.7581336,
24.7346376,46.7548935,
24.6944595,46.8006688,
24.6949834,46.7572828,
24.5309957,46.6606744,
24.5546149,46.6336951,
24.5604992,46.6141042,
24.5559518,46.6162607,
24.8761846,46.6481755,
24.8402946,46.6321886,
24.7717853,46.5816439,
24.7580907,46.6275378,
24.7635881,46.627386,
24.7458964,46.6019184,
24.6441913,46.675642,
24.644311,46.6969482,
24.6121085,46.686778,
24.6073598,46.6642933,جامع الثنيان
24.5803467,46.6759234,
24.5761899,46.6664443,
24.602725,46.6027504,
24.5782358,46.589001,
24.5759332,46.5914901,
24.5765382,46.5890868,
24.5821775,46.5738948,
24.5716791,46.5876706,
24.5853776,46.5494116,
24.5834263,46.5547545,
24.5744502,46.5538748,
24.577065,46.5535744,
24.5855727,46.5747745,
24.5580963,46.5670712,
24.5568472,46.572028,
24.5515386,46.556793,
24.5590917,46.5307005,
24.5673859,46.5316232,
24.5914067,46.5405495,
24.5880117,46.5465577,
24.587868,46.5721017,
24.6368757,46.6230333,
24.587148,46.6368541,
24.5720668,46.6395397,
24.5894155,46.6406971,
24.5877323,46.6448242,مسجد الوالدين
24.5973209,46.6536699,
24.5977899,46.6487994,
24.6014182,46.6545044,
24.6036807,46.6588894,جامع الحقباني
24.7276947,46.7510967,
24.7103379,46.7434072,
24.6982468,46.7137824,
24.7035125,46.7192371,
24.6723797,46.6680597,
24.6831523,46.6605924,
24.6556376,46.6458404,
24.6583542,46.6382312,
24.663813,46.6494412,
24.7730578,46.6389575,
24.7839581,46.6294088,
24.7917271,46.6508846,
24.7769875,46.6462113,
24.7969722,46.7086705,جامع دار العلوم
24.7801211,46.8489996,
24.7360824,46.867427,
24.7503806,46.8733456,
24.6766325,46.8604826,
24.6698145,46.8810494,
24.6646577,46.8594433,
24.6762947,46.8684256,
24.6763016,46.8736147,
24.6667742,46.8740168,
24.6583079,46.8732733,
24.6773632,46.8807915,
24.5631426,46.7518377,
24.8192401,46.5433602,
24.6752853,46.7145916,
24.6811,46.7149709,
24.680614,46.7126343,
24.670023,46.7158056,
24.6022772,46.7633536,
24.6142998,46.7405752,
24.6084668,46.7407254,
24.6032814,46.7383934,
24.5738449,46.767005,
24.5836463,46.7693987,
24.5843345,46.7771252,
24.5772562,46.7869344,
24.5635306,46.803012,
24.5626888,46.8055003,
24.5625853,46.7946517,
24.5553609,46.7862232,
24.5580106,46.7887571,
24.4442485,46.73884,
24.4435302,46.7410704,
24.4426877,46.7400993,
24.5545112,46.776809,
24.5472311,46.7760204,
24.5509786,46.774851,
24.5635406,46.7829586,
24.5698056,46.7798178,
24.5711579,46.7824959,
24.5712613,46.7864484,
24.5572467,46.7931636,
24.5844119,46.8013224,
24.5727421,46.762799,
24.5732458,46.7517835,
24.5545369,46.7650013,
24.5552822,46.766951,
24.5955793,46.7507492,
24.6934787,46.7192318,
24.6950571,46.7166904,
24.7234334,46.7935907,
24.7256852,46.7890768,
24.7185805,46.7957409,
24.7244002,46.7964419,
24.7220254,46.8024298,
24.7050721,46.8227007,
24.7248718,46.8026801,
24.6942951,46.7964973,
24.6907384,46.7945703,
24.6900136,46.7888947,
24.6932946,46.7910265,
24.6935521,46.7768436,
24.6759702,46.7765218,
24.7022601,46.761413,
24.7056648,46.7602523,
24.6594325,46.7473522,
24.6609584,46.7501525,
24.6520958,46.7383251,
24.6833823,46.7167318,
24.6015738,46.6485771,جامع الشيخ محمد بن صالح بن عثيمين
24.5980522,46.6328862,
24.5598778,46.7674601,
24.7521108,46.6308266,Al-Rajhi Bank Operations Center Prayer Area
24.6564572,46.7407697,
24.5661558,46.6546229,جامع الفريان
25.0127326,47.0256119,
24.5908661,46.6079981,
24.6001431,46.5937489,
24.5981387,46.5964965,
24.5991496,46.6003775,
24.6037336,46.5979663,
24.5897755,46.6354624,
24.5937086,46.6421481,مسجد الفاروق
24.5692351,46.6578895,
24.7782963,46.7869141,
24.5530652,46.6071208,
24.5538999,46.6031065,
24.5529466,46.5987182,
24.5398198,46.6637391,
24.5864638,46.5837513,
24.5884578,46.5786062,
24.4883357,46.5965122,
24.4857505,46.6005972,
24.4826913,46.5996812,
24.5483134,46.6670114,
24.7473609,46.7042022,
24.5778534,46.5651298,
24.5741404,46.5742509,
24.5743953,46.5886958,
24.568328,46.6229219,
24.561487,46.6386138,
24.7007763,46.8210494,مسجد الغنام
24.5849123,46.6261387,
24.6515914,46.5781522,
24.6512957,46.5857036,مسجد البردين
24.5391602,46.6866403,
24.7733482,46.6453465,Alghadeer Mosque
24.8150837,46.6250234,مسجد الهجرة
24.6677267,46.7038897,مسجد حي المربع
24.886049,46.6193034,مسجد حمد الناجم
24.7706809,46.783402,جامع قرطبة
24.7409948,46.7960072,جامع
24.773562,46.7805677,جامع
24.7746962,46.7860065,مسجد
24.6870861,46.7660472,مسجد الجميح
24.6878778,46.758385,مسجد أنس بن مالك
24.6838069,46.7645981,مسجد الهجرة
24.6924732,46.7539407,مسجد النور
24.8970946,46.9077733,مسجد
24.7774134,46.7494363,مسجد الاحسان
24.7579951,46.7423589,
24.677983,46.766877,مسجد اللحيدن
25.074,46.7135,مسجد
24.7090169,46.8176653,
25.2420661,47.1470225,
24.8012008,46.6494774,جامع الشيخ محمد بن علي الصانع
24.7369121,46.5726301,Heritage Mosque مسجد السريحة بالدرعية
24.7323372,46.578205,
24.6754014,46.5830416,
24.5490578,46.5158199,مسجد والدة عبدالله المرشد
24.7622122,46.670608,جامع معاذ بن جبل
24.7890195,46.4448024,
24.9343682,46.4534924,
24.5693482,46.5250672,
24.5568757,46.503801,
24.5538766,46.499817,
24.5594975,46.5014263,
24.5524534,46.4961259,
24.5523961,46.4917192,
24.5434596,46.5130865,
24.5486776,46.5208542,
24.545919,46.5159905,
24.5413125,46.5169918,
24.5499527,46.5281355,
24.5536351,46.5289938,
24.5494583,46.5116703,
24.5582994,46.5383066,
24.5590863,46.5282676,
24.5568568,46.5223019,
24.56066,46.5358734,
24.5608731,46.5332961,
24.5581519,46.5526531,
24.4213209,46.5739245,
24.476146,46.5649451,
24.4769624,46.5635826,
24.4756397,46.5677722,
24.5282062,46.5289131,
24.6081064,46.4724829,
24.6165387,46.5001715,
24.6112298,46.4911779,
24.6113511,46.5096241,
24.6141691,46.5024143,
24.6138697,46.5139272,
24.6191753,46.5045034,
24.6105356,46.5039017,
24.6133123,46.5080913,
24.6131988,46.5202173,
24.6084869,46.5059593,
24.6106328,46.5159872,
24.6196844,46.527045,
24.6224934,46.528261,
24.6201916,46.5306928,
24.6257295,46.520838,
24.6246781,46.526573,
24.6306729,46.535156,
24.6282022,46.5247276,
24.6305169,46.5282324,
24.6223764,46.5220096,
24.6173306,46.5262869,
24.6196714,46.5239408,
24.6255104,46.5323522,
24.6284103,46.5368583,
24.6223374,46.5343836,
24.6171875,46.5329244,
24.6203347,46.5429094,
24.6291255,46.5447834,
24.6287744,46.5406206,
24.6182409,46.5448835,
24.621401,46.5501049,
24.6330005,46.5325954,
24.6371745,46.5387895,
24.6336117,46.5369013,
24.6340538,46.5404632,
24.6315311,46.5426233,
24.6346389,46.5469148,
24.6398791,46.5431812,
24.6320253,46.5493038,
24.6268758,46.5464714,
24.6277341,46.5314081,
24.639515,46.5492466,
24.4828459,46.6230074,
24.4830467,46.6276928,
24.4850978,46.6290212,
24.4845191,46.6328589,
24.487549,46.6354052,
24.4880241,46.6271655,
24.4855376,46.6250411,
24.4869306,46.6306917,
24.4818533,46.6310421,
24.4921943,46.6424135,
24.4918827,46.6387638,
24.5228851,46.642812,
24.5183429,46.6632684,
24.5352255,46.6381941,
24.5311652,46.6477213,
24.5288748,46.6450605,
24.5267665,46.65835,
24.5264801,46.6483364,
24.7864155,46.8753328,
24.764438,46.8601704,
24.7698425,46.8548846,
24.8945448,46.8091851,
24.9260351,46.8252617,
24.9262627,46.8209532,
24.7884097,46.6451836,جامع لولوة المطوع - رحمها الله
24.6889472,46.5741579,جامع عبدالرحمن الرويتع
24.8271245,46.6513541,جامع الجحلان
24.660171,46.7213395,Saad bin Maaz Masjid
24.6719855,46.9347898,
24.6870286,46.9211615,
24.6850498,46.9273979,
24.8126306,46.8271527,
24.814519,46.8217168,
24.8109024,46.8222732,
24.8087601,46.8212641,
24.8094757,46.8171024,
24.8086211,46.8149712,
24.8063345,46.8145848,
24.819517,46.8338786,
24.8179106,46.8306005,
24.8111211,46.8789865,
24.982236,46.9374584,
24.9899627,46.9191707,
24.455142,46.8136666,
24.9092383,46.4458588,
24.9046478,46.4344882,
24.9229549,46.3779794,
24.9276194,46.3769243,
24.9308672,46.367838,
24.9290202,46.3697613,
24.9251955,46.3738577,
24.926816,46.3714877,
24.9324671,46.3653165,
24.9348909,46.3649379,
24.7033717,46.7583378,جامع الموسى
24.6523328,46.7457483,
24.8057269,46.6874709,مسجد موضي بنت عبدالرحمن الهديان
24.6631444,46.6978296,
24.7911489,46.6389166,مسجد
24.6610412,46.6034792,
24.7614281,46.6390781,KAFD Grand Mosque
24.7712697,46.6039684,Women's Prayer Room
24.751747,46.751321,مسجد عبدالله بن أنيس
24.6903579,46.8173419,مسجد السالم
24.6121713,46.6715342,
24.6106189,46.6722744,
24.6075101,46.6751526,
24.6090866,46.6738654,
24.6108307,46.6745127,
24.6860598,46.677687,جامع الاحسان
24.6502765,46.7048094,
24.6376874,46.5348147,مسجد
24.6073587,46.502644,مسجد
24.6188948,46.5097991,مسجد
24.6896928,46.7522567,مصلى
24.7405868,46.6346355,مسجد القبة
24.8208787,46.5938679,
24.9451032,47.0641774,
24.7007818,46.6676645,ويحانة كلينك Rihana Clinic
24.8998432,46.6251186,جامع الشيخ محمد بن صالح السيف
24.6897441,46.8476176,مسجد الغانم
24.6901676,46.8499297,مسجد أبن عدوان
24.630803,46.710775,جامع الإمام تركي بن عبد الله
24.9587653,46.7013069,King Khalid International Airport Mosque
24.6857954,46.7139146,
24.7082312,46.7563538,
24.7192651,46.6210751,جامع الجامعة
24.7151277,46.6261582,الجامع
24.7160438,46.6278086,
24.7113275,46.6257438,مسجد
24.7494987,46.8116586,
24.7412238,46.8940097,
24.5506191,46.6918134,
24.5475983,46.6922735,
24.5883351,46.6936326,جامع الدريهمية
24.5907342,46.6969082,مسجد الجوهرة العبد السلام
24.5965946,46.7021941,جامع القصر
24.5847817,46.6870949,
24.5859515,46.6665719,جامع الشيخ صالح العلي الصانع رحمه الله
24.5911211,46.7781428,مسجد عمر بن عبدالعزيز
24.582983,46.7741099,مسجد البواردي
24.5664152,46.6338164,مصلى العيد
24.6755809,46.738056,جامع أبي بكر الصديق
24.7008348,46.6526503,جامع الملك خالد
24.6712589,46.6580267,King Fahad Mosque
24.7204393,46.64085,Mosque
24.7171375,46.636631,Mosque
24.716313,46.6350374,Mosque
24.7214565,46.6444544,
24.8634007,46.7234203,
24.8566162,46.7249283,
24.8554898,46.7286105,الجامع الرئيسي
24.8529879,46.7255331,
24.8379367,46.7251677,
24.8655064,46.7126315,
24.8464459,46.7340544,
24.8368907,46.7438774,جامع صالح بن علي الصقري لوالديه
24.8170608,46.7168094,
24.8192113,46.7248876,
24.8227835,46.7262599,
24.8072982,46.7186246,
24.8048763,46.7213282,
24.8039066,46.7193748,
24.8177156,46.7699138,
24.8179912,46.7672214,
24.820049,46.770594,
24.8167959,46.7728168,
24.812534,46.7600014,
24.8196973,46.752712,
24.823255,46.7576181,
24.82301,46.7603569,جامع سعود الطريقي
24.8241041,46.7683107,
24.8253976,46.77566,
24.8289158,46.7776011,
24.8176759,46.7795995,
24.8222474,46.7772554,
24.8253556,46.783907,
24.8242312,46.7863665,
24.832916,46.7604524,
24.8145742,46.7693855,
24.8235392,46.789856,
24.8274605,46.7885369,
24.8159986,46.7937414,
24.8193628,46.7913085,
24.8168303,46.7904098,جامع ناشي الدوسري
24.8169569,46.7871401,
24.8151505,46.7912141,
24.8134787,46.7819259,
24.8109051,46.7803523,
24.8350975,46.769183,
24.8307967,46.7414503,
24.8246586,46.7445178,
24.8175096,46.7469082,
24.8186485,46.7496697,
24.8170493,46.7517107,
24.8127824,46.7529202,
24.8074312,46.7530546,
24.8073705,46.7433633,
24.8051687,46.7423512,مسجد البابطين
24.8340016,46.7956516,
24.8366284,46.7947777,
24.8199336,46.7967944,
24.8180469,46.7992846,
24.8017956,46.7344523,
24.8000203,46.7431096,
24.8008184,46.7467833,
24.798231,46.7459004,Al Farouq Mosque
24.7949891,46.7379943,
24.820082,46.7308292,
24.8237002,46.7336777,
24.8130107,46.735075,
24.816513,46.7398169,
24.813748,46.7427626,
24.7975488,46.7482829,
24.9249212,46.7118399,
24.8271146,46.6513033,
24.8263351,46.6239193,جامع خالد بن تركي السديري
24.8174666,46.6269278,
24.821315,46.6298687,
